Node Indices,Score
"(128, 1963, 4491, 1933)",0.603312611579895
"(1601, 2718, 3271)",0.6033125519752502
"(3200, 2297, 1386, 1382)",0.6033124923706055
"(3560, 1469, 574)",0.6033123135566711
"(3076, 1844, 1549)",0.6033115386962891
"(2973, 389, 1782, 1743)",0.603310763835907
"(2297, 4103, 1382, 2071)",0.6033103466033936
"(1800, 4426, 1811, 1836)",0.6033099889755249
"(2668, 4403, 2140)",0.6033098697662354
"(1800, 25, 4426, 1836)",0.6033097505569458
"(1611, 1996, 4446, 2351)",0.6033096313476562
"(1288, 3212, 660)",0.6033083200454712
"(1953, 1963, 3521, 1446)",0.6033083200454712
"(1801, 660, 3198)",0.6033080220222473
"(4169, 140, 1799)",0.6033080220222473
"(1233, 2441, 3221)",0.6033072471618652
"(1512, 1953, 3212)",0.6033072471618652
"(1960, 3276, 1478)",0.603306770324707
"(1802, 1315, 4126)",0.603306770324707
"(4417, 2473, 2722, 2718)",0.6033065319061279
"(1944, 2140, 4581)",0.6033062934875488
"(3075, 1837, 1549)",0.6033061146736145
"(2529, 1491, 2775)",0.6033059358596802
"(2706, 2775, 1470, 1943)",0.6033058166503906
"(1469, 4927, 1703)",0.6033056378364563
"(4545, 2220, 2534)",0.6033052802085876
"(3212, 258, 660)",0.6033052206039429
"(1809, 1426, 3426, 1382)",0.6033049821853638
"(3200, 1837, 1469)",0.6033046841621399
"(1386, 2109, 3190)",0.6033044457435608
"(2057, 4420, 2013)",0.6033043265342712
"(2177, 1300, 2911)",0.6033040285110474
"(4576, 1386, 1799)",0.6033039093017578
"(2529, 1491, 3017)",0.6033036708831787
"(1352, 2289, 3075)",0.6033033728599548
"(1953, 1890, 2859)",0.6033031344413757
"(1552, 355, 4486)",0.603302538394928
"(4432, 2626, 861)",0.6033024191856384
"(128, 1953, 1446, 1963, 3663)",0.6033022999763489
"(233, 2570, 3415)",0.6033022999763489
"(2440, 5169, 567)",0.6033019423484802
"(128, 1963, 4388, 1933)",0.6033018231391907
"(2297, 3075, 1837, 1382)",0.6033017635345459
"(3075, 25, 1579)",0.6033016443252563
"(128, 5337, 2718)",0.6033011674880981
"(25, 4386, 2297)",0.6033010482788086
"(1800, 1386, 1382, 4815)",0.6033003926277161
"(4169, 2443, 567)",0.6033002734184265
"(2297, 1210, 3079)",0.6032998561859131
"(2560, 4329, 294)",0.6032997965812683
"(1240, 2298, 4871)",0.6032995581626892
"(1707, 4581, 1703)",0.6032995581626892
"(1481, 2058, 3639)",0.603299081325531
"(568, 5124, 141)",0.6032987833023071
"(169, 4996, 1439)",0.603298544883728
"(3200, 2297, 1469, 1382)",0.6032982468605042
"(128, 1953, 1890, 3519)",0.6032981276512146
"(5024, 89, 2718)",0.6032979488372803
"(568, 1219, 4486)",0.6032976508140564
"(1825, 4357, 1703)",0.6032971739768982
"(1491, 3085, 2159)",0.6032965779304504
"(2473, 2275, 2956, 2718)",0.6032964587211609
"(128, 1953, 2859, 660)",0.6032957434654236
"(3890, 739, 2358)",0.6032955646514893
"(4704, 498, 739)",0.603295087814331
"(1800, 2297, 4427)",0.6032947897911072
"(1960, 2775, 1943)",0.6032946705818176
"(4328, 1801, 1953, 1703)",0.6032946705818176
"(1513, 5393, 511)",0.6032943725585938
"(568, 1811, 4103)",0.6032938361167908
"(1585, 1490, 3276)",0.6032936573028564
"(2013, 1781, 3174)",0.6032934188842773
"(89, 3788, 2438)",0.6032932996749878
"(4177, 25, 2297, 1799)",0.6032930016517639
"(4435, 1382, 1703)",0.6032928824424744
"(1380, 2973, 2031)",0.6032925248146057
"(128, 1953, 3021, 1744)",0.6032925248146057
"(128, 1953, 1446, 3174, 1801, 1390)",0.6032924652099609
"(2496, 89, 4328, 2718)",0.6032924056053162
"(1611, 141, 4454)",0.6032922267913818
"(1800, 1836, 1837, 4175, 25)",0.6032914519309998
"(2008, 25, 4327)",0.6032914519309998
"(128, 1953, 4356, 1963, 1933)",0.6032909154891968
"(1800, 1836, 1837, 4463, 25)",0.6032904386520386
"(1825, 2122, 3215)",0.603290319442749
"(1800, 4424, 1836, 2160)",0.603290319442749
"(2601, 3682, 1413, 1335)",0.6032899618148804
"(3608, 1437, 94)",0.603289783000946
"(1800, 1844, 3156)",0.6032894253730774
"(1939, 4510, 190)",0.6032893657684326
"(1800, 25, 4386, 1836)",0.6032887101173401
"(128, 1801, 660, 3212)",0.6032887101173401
"(128, 1953, 1446, 4360, 1801, 1963)",0.6032884120941162
"(386, 5180, 575)",0.6032881736755371
"(1489, 3682, 1380, 2601)",0.6032881736755371
"(1953, 1837, 4029)",0.603287935256958
"(1761, 4677, 1490, 1491, 2354)",0.6032875180244446
"(48, 1996, 4446)",0.6032869219779968
"(128, 89, 1953, 3212)",0.6032869219779968
"(2994, 1461, 791)",0.6032868027687073
"(128, 1953, 4417, 2718)",0.6032866835594177
"(25, 1953, 3021)",0.603286623954773
"(3983, 2251, 1535)",0.6032865643501282
"(1809, 3427, 1837, 1799)",0.6032853126525879
"(3200, 1426, 1469)",0.6032851934432983
"(568, 4931, 574, 567)",0.6032847166061401
"(1963, 4381, 1446)",0.6032842993736267
"(3199, 574, 1815)",0.6032842993736267
"(793, 1364, 3310)",0.6032842397689819
"(1960, 2464, 2775)",0.6032842397689819
"(1320, 2953, 1499)",0.6032837629318237
"(1802, 4429, 2503)",0.6032837629318237
"(568, 1611, 3200)",0.6032837629318237
"(1578, 4029, 2351)",0.603283703327179
"(1968, 3257, 2541)",0.6032832860946655
"(1840, 1979, 3125)",0.6032829284667969
"(2275, 84, 2718, 3903)",0.6032825708389282
"(1825, 4350, 2057, 1703)",0.6032825112342834
"(2090, 2534, 4746)",0.6032821536064148
"(3075, 141, 575)",0.60328209400177
"(1800, 1836, 3021, 1837, 2028)",0.6032817959785461
"(2004, 253, 4103)",0.6032814383506775
"(1977, 3086, 2593)",0.6032813787460327
"(1809, 3427, 141)",0.6032810807228088
"(128, 1953, 3210)",0.6032806038856506
"(128, 1446, 1963, 3788, 1390, 660)",0.6032806038856506
"(2776, 1378, 1506)",0.6032801270484924
"(3200, 1802, 1315)",0.6032799482345581
"(1512, 1211, 3200)",0.6032796502113342
"(2953, 1362, 54)",0.6032793521881104
"(2473, 2298, 4958)",0.6032787561416626
"(2956, 1801, 660, 1703)",0.6032781600952148
"(2297, 1837, 4029)",0.6032780408859253
"(3746, 1836, 1382)",0.603277862071991
"(2706, 92, 2775)",0.6032772660255432
"(1386, 4324, 1837)",0.6032770276069641
"(1801, 2946, 1953)",0.603276789188385
"(4446, 1606, 2351)",0.603276789188385
"(3098, 1436, 1439)",0.6032763123512268
"(1600, 2028, 5062)",0.6032763123512268
"(1825, 1835, 4521)",0.6032759547233582
"(3076, 309, 1383)",0.6032755970954895
"(1400, 4411, 163)",0.6032755970954895
"(2185, 4835, 2486)",0.6032755374908447
"(2001, 1837, 4103)",0.6032754778862
"(1800, 2297, 4785, 1382)",0.6032752990722656
"(1809, 4349, 2297)",0.6032752394676208
"(2160, 4739, 1836)",0.6032750010490417
"(1491, 3085, 2591)",0.6032747626304626
"(25, 1386, 2297, 4418)",0.6032746434211731
"(1953, 1446, 1963, 1933, 1390, 3519)",0.6032745242118835
"(128, 1953, 2721, 4417)",0.6032745242118835
"(568, 3075, 1844, 1382)",0.6032743453979492
"(385, 5105, 567)",0.6032740473747253
"(2560, 1825, 4329, 1390)",0.6032736301422119
"(576, 3075, 2015)",0.6032733917236328
"(128, 1963, 1933, 4375)",0.6032732725143433
"(1799, 4372, 1703)",0.6032730937004089
"(251, 1836, 4103)",0.6032728552818298
"(2618, 3085, 2374)",0.6032724976539612
"(128, 1953, 4420, 1446, 1963)",0.6032720804214478
"(498, 739, 3890)",0.6032719612121582
"(3983, 1294, 1287)",0.6032716631889343
"(128, 1953, 1446, 1801, 4329, 1963, 1933, 1390)",0.6032715439796448
"(2083, 1989, 3262)",0.6032713055610657
"(128, 660, 4351)",0.6032711267471313
"(128, 1953, 2275, 4328)",0.6032711267471313
"(4708, 2083, 1452)",0.6032707095146179
"(5008, 721, 2134)",0.6032699346542358
"(4561, 1836, 1606)",0.6032697558403015
"(568, 1601, 4000)",0.6032696962356567
"(1792, 4372, 2262)",0.6032696962356567
"(3200, 2475, 2446)",0.6032692790031433
"(1571, 3211, 1815)",0.603269100189209
"(128, 1801, 660, 4417)",0.603269100189209
"(128, 2275, 4814)",0.6032684445381165
"(1577, 2025, 4329)",0.6032683253288269
"(4545, 1939, 2220)",0.6032682657241821
"(1968, 3145, 2541)",0.6032679677009583
"(2122, 4420, 2262)",0.6032675504684448
"(137, 3075, 2286)",0.6032673716545105
"(4561, 574, 1815)",0.6032668948173523
"(4000, 1801, 1953, 1703)",0.6032665371894836
"(1800, 2475, 1836, 3021)",0.6032657623291016
"(1610, 2298, 4178)",0.6032657623291016
"(3200, 1386, 29)",0.6032653450965881
"(3076, 1844, 1837, 1383)",0.603265106678009
"(25, 4175, 1383)",0.6032649874687195
"(1446, 1390, 4415)",0.6032649278640747
"(2297, 5146, 2475)",0.6032648086547852
"(128, 2275, 4421)",0.6032644510269165
"(128, 1953, 1801, 4362, 1933)",0.6032639145851135
"(2374, 3085, 54, 2159)",0.6032634973526001
"(128, 1953, 4792)",0.6032631397247314
"(1800, 1219, 3068)",0.6032631397247314
"(568, 2473, 3075)",0.6032629013061523
"(1578, 309, 3190)",0.6032623052597046
"(1801, 4330, 1953)",0.6032622456550598
"(1761, 2354, 3257)",0.6032621264457703
"(386, 4541, 575)",0.6032617688179016
"(1578, 2290, 4541)",0.6032617688179016
"(128, 660, 4356)",0.6032615303993225
"(184, 2832, 1470)",0.6032614707946777
"(3079, 1837, 2599)",0.603261411190033
"(3200, 2770, 1574)",0.6032612919807434
"(1968, 218, 3276, 2541)",0.6032610535621643
"(1836, 141, 4638)",0.6032609939575195
"(1800, 25, 3075, 2297)",0.6032605171203613
"(1409, 4103, 1471)",0.6032604575157166
"(1402, 1588, 3165)",0.603260338306427
"(3202, 1836, 141)",0.6032602787017822
"(3075, 1382, 1800, 2028, 1844)",0.6032600998878479
"(5152, 1490, 1491)",0.6032600998878479
"(1481, 4545, 1271)",0.6032600998878479
"(25, 3746, 309)",0.6032597422599792
"(2616, 459, 2869)",0.6032589077949524
"(2298, 4420, 294)",0.6032584309577942
"(1569, 2582, 2775)",0.6032583713531494
"(128, 1801, 2738, 4830)",0.6032581925392151
"(128, 1953, 5101)",0.603257954120636
"(1600, 4835, 1974)",0.6032577753067017
"(4029, 1837, 1999)",0.6032570004463196
"(385, 1953, 3198)",0.6032568216323853
"(4523, 1837, 1095)",0.6032568216323853
"(3212, 2718, 423)",0.6032568216323853
"(4103, 2140, 1471)",0.6032567024230957
"(1800, 4449, 1836, 1383)",0.6032566428184509
"(89, 2298, 4419)",0.6032566428184509
"(1800, 25, 4028, 1836)",0.6032566428184509
"(1082, 1115, 2956)",0.6032562851905823
"(1800, 25, 1836, 3200)",0.603256106376648
"(25, 4410, 1836, 1809)",0.6032558679580688
"(1944, 2178, 3839)",0.6032536029815674
"(4169, 25, 1386, 1799)",0.6032533049583435
"(1544, 1658, 2981)",0.603253185749054
"(1800, 3075, 140, 1836)",0.6032522916793823
"(2817, 1492, 1373)",0.6032522916793823
"(568, 1953, 3021)",0.603252112865448
"(1512, 577, 4347)",0.6032519936561584
"(568, 2968, 1071)",0.6032519340515137
"(2969, 2722, 2519)",0.6032518744468689
"(128, 1801, 660, 3519)",0.603251576423645
"(3426, 1799, 1386, 1837, 1809)",0.6032515168190002
"(1512, 2938, 1933)",0.6032515168190002
"(385, 5253, 567)",0.6032512784004211
"(1800, 4332, 1836, 567)",0.6032509803771973
"(2160, 2358, 4103)",0.6032509207725525
"(89, 2298, 4420)",0.6032508611679077
"(2374, 1561, 2953, 54)",0.60325026512146
"(3001, 2541, 1566)",0.6032498478889465
"(1466, 1298, 2686, 2911)",0.6032498478889465
"(2298, 4178, 1222)",0.6032490730285645
"(1240, 2298, 3179)",0.6032490730285645
"(2297, 1210, 4418)",0.6032490134239197
"(3200, 1809, 1426)",0.6032490134239197
"(2440, 385, 5248, 567)",0.6032485365867615
"(128, 1953, 3203, 1744)",0.6032484173774719
"(1417, 898, 3085)",0.6032482981681824
"(3211, 2446, 567)",0.603247880935669
"(4225, 2300, 1341)",0.603247880935669
"(2057, 3190, 1382)",0.6032477617263794
"(1219, 574, 4614)",0.6032472848892212
"(2298, 4420, 2198)",0.6032470464706421
"(4980, 2300, 1341)",0.6032469868659973
"(2057, 493, 3519)",0.6032469272613525
"(128, 1953, 4352)",0.6032466292381287
"(1809, 4410, 2071)",0.6032459735870361
"(1936, 1970, 2416, 3397)",0.6032455563545227
"(576, 1235, 4486)",0.6032454967498779
"(4624, 2446, 1606)",0.603245198726654
"(1836, 4454, 127)",0.6032450795173645
"(513, 3427, 1366)",0.6032450199127197
"(568, 4904, 1071)",0.6032443046569824
"(322, 4835, 1469)",0.6032440662384033
"(1968, 1641, 3055)",0.6032435894012451
"(1968, 5012, 2541, 1990)",0.603243350982666
"(3271, 398, 1703)",0.6032429933547974
"(1809, 252, 4511)",0.6032427549362183
"(2475, 2140, 4103)",0.6032426357269287
"(2298, 3860, 2269)",0.6032425761222839
"(128, 4379, 1963, 1933)",0.6032425165176392
"(1426, 1837, 4458)",0.6032423973083496
"(4536, 2297, 1382, 567)",0.6032422184944153
"(1953, 1890, 2956, 2718)",0.6032422184944153
"(4343, 1836, 2071)",0.6032419800758362
"(1800, 4953, 1836, 309)",0.6032418608665466
"(296, 1777, 4354)",0.6032418012619019
"(3017, 1491, 1943)",0.6032410860061646
"(1481, 58, 4545)",0.6032408475875854
"(2330, 3642, 87)",0.603240430355072
"(2560, 1835, 4347)",0.6032401323318481
"(128, 1953, 1933, 1390, 3519)",0.6032399535179138
"(1809, 3079, 575)",0.603239893913269
"(4329, 2718, 423)",0.6032397150993347
"(4360, 2718, 1615)",0.6032391786575317
"(2457, 1658, 4706)",0.603239119052887
"(3265, 1836, 1382)",0.6032390594482422
"(1809, 3265, 1799)",0.6032389998435974
"(4370, 1799, 1703)",0.6032389998435974
"(3054, 2541, 1566)",0.6032389998435974
"(4329, 258, 2718)",0.6032385230064392
"(1048, 2080, 4932)",0.6032384037971497
"(4360, 2718, 2519)",0.603238046169281
"(2196, 1356, 2911)",0.6032376885414124
"(1426, 1836, 1837, 4454)",0.6032376289367676
"(1825, 493, 4350, 1703)",0.6032375693321228
"(2057, 2275, 2956, 2718)",0.6032370328903198
"(3834, 251, 1836)",0.6032370328903198
"(1944, 2178, 4734)",0.6032369136810303
"(4244, 1469, 1703)",0.6032364368438721
"(1800, 2668, 4103)",0.6032360196113586
"(1800, 1836, 4965)",0.6032359600067139
"(2529, 3535, 71)",0.6032357811927795
"(1059, 747, 4975)",0.6032357811927795
"(2297, 1469, 1382, 4103)",0.60323566198349
"(4473, 1963, 1933, 1974)",0.6032350659370422
"(5013, 2541, 1566)",0.6032350063323975
"(128, 4377, 660)",0.6032349467277527
"(568, 1953, 3075)",0.6032349467277527
"(498, 739, 4468)",0.6032346487045288
"(112, 4545, 1310)",0.6032345294952393
"(361, 3085, 54)",0.6032344102859497
"(2968, 2446, 2455)",0.6032341718673706
"(3144, 1339, 1870)",0.603234052658081
"(4608, 1329, 2546)",0.6032339930534363
"(1512, 2946, 523)",0.603233814239502
"(89, 2298, 4178)",0.6032336354255676
"(1939, 5350, 1310)",0.6032336354255676
"(4169, 1809, 29)",0.6032336354255676
"(4536, 1809, 1799)",0.603233277797699
"(2593, 2074, 2539, 3086)",0.6032329201698303
"(1616, 1809, 4418)",0.6032328605651855
"(1809, 4349, 1799)",0.6032322645187378
"(1282, 1298, 1894, 2911)",0.6032315492630005
"(128, 1953, 3211)",0.6032313704490662
"(1953, 3521, 1933, 1390)",0.6032313704490662
"(4426, 2446, 2447)",0.6032313704490662
"(1963, 1933, 1974, 4347)",0.6032309532165527
"(1801, 1953, 4373)",0.6032307744026184
"(25, 4332, 1383)",0.6032306551933289
"(2026, 3682, 1518)",0.6032305359840393
"(568, 2178, 5062)",0.6032304167747498
"(128, 1446, 1801, 1963, 3212, 1390)",0.603230357170105
"(2942, 1460, 1949, 190)",0.6032300591468811
"(3642, 2307, 2734)",0.6032300591468811
"(2208, 2972, 2182, 1743)",0.603229820728302
"(2530, 1499, 3085)",0.6032295823097229
"(1800, 1836, 4364, 1382)",0.6032292246818542
"(128, 660, 1933, 3519)",0.6032288074493408
"(2160, 4327, 2399)",0.6032288074493408
"(128, 1801, 3471)",0.6032288074493408
"(1809, 3426, 309, 1799)",0.6032286882400513
"(128, 1801, 1953, 4420)",0.6032286882400513
"(2217, 2994, 2405)",0.6032283306121826
"(5144, 2297, 2475)",0.6032281517982483
"(128, 1963, 1933, 4351)",0.6032281517982483
"(128, 1801, 2738, 4828)",0.6032276749610901
"(128, 1953, 1446, 1963, 4466)",0.6032275557518005
"(128, 1953, 4140, 1744)",0.6032274961471558
"(568, 4458, 1836, 1382)",0.6032270789146423
"(4329, 2738, 519)",0.6032262444496155
"(128, 1801, 1390, 3519)",0.6032261848449707
"(128, 1446, 1801, 3177, 1390)",0.6032260656356812
"(1522, 3285, 1487)",0.6032259464263916
"(1944, 3203, 1383)",0.6032256484031677
"(4586, 1382, 1247)",0.603225588798523
"(1616, 1426, 3199)",0.6032251119613647
"(4446, 1578, 2422)",0.6032249927520752
"(568, 3211, 2446)",0.6032248139381409
"(2529, 1490, 2775)",0.6032246947288513
"(4545, 1939, 1893)",0.6032245755195618
"(1800, 1836, 2968)",0.6032243371009827
"(267, 3276, 1990)",0.603223979473114
"(576, 4614, 567, 568, 574, 575)",0.6032235622406006
"(1890, 4460, 1390)",0.6032232046127319
"(4844, 863, 687)",0.6032227277755737
"(1781, 1174, 3519)",0.6032224297523499
"(2298, 2262, 3519)",0.6032224297523499
"(1800, 2297, 3192)",0.6032220721244812
"(386, 1836, 4614)",0.6032220125198364
"(25, 1811, 5054)",0.60322105884552
"(1809, 2605, 4559)",0.60322105884552
"(1800, 25, 3075, 2399)",0.6032208204269409
"(2560, 1801, 4347)",0.6032201647758484
"(1800, 3076, 1837)",0.6032192707061768
"(1490, 3085, 2374)",0.6032182574272156
"(1802, 1315, 2938)",0.6032182574272156
"(128, 1953, 1890, 1963, 2956, 1933)",0.6032178401947021
"(1968, 4368, 218, 267)",0.6032177805900574
"(568, 4888, 2178)",0.6032176613807678
"(5245, 1614, 2199)",0.6032175421714783
"(498, 739, 4699)",0.6032171249389648
"(128, 1890, 660, 3519)",0.603216826915741
"(2560, 1963, 1933, 4347)",0.603216290473938
"(89, 4381, 493)",0.6032159328460693
"(3075, 1382, 1800, 1837, 2297)",0.6032154560089111
"(3200, 2297, 1836, 1837)",0.603215217590332
"(3118, 2073, 2094)",0.6032145619392395
"(4470, 1555, 1566)",0.6032145619392395
"(2013, 3177, 1781)",0.60321444272995
"(2297, 1786, 1837, 4103)",0.60321444272995
"(4103, 1836, 1095)",0.6032141447067261
"(2972, 2029, 1558)",0.6032138466835022
"(1792, 3788, 2262)",0.6032137870788574
"(3200, 2161, 2441)",0.6032131314277649
"(1809, 3202, 1836)",0.6032125353813171
"(1800, 4618, 1836, 309)",0.6032125353813171
"(1836, 2358, 3068)",0.6032120585441589
"(128, 4834, 1446, 1963, 1933)",0.6032118201255798
"(4731, 309, 567)",0.603211522102356
"(2160, 25, 4327)",0.6032114624977112
"(2122, 4419, 493)",0.6032114028930664
"(25, 3075, 2297, 1382)",0.6032113432884216
"(4543, 1426, 1799, 1639)",0.6032113432884216
"(2297, 4338, 1844, 1837)",0.6032111644744873
"(25, 1426, 3021)",0.6032111048698425
"(1944, 3298, 2140)",0.6032108068466187
"(4338, 1579, 1836)",0.6032107472419739
"(1800, 4450, 1836, 1383)",0.6032103896141052
"(2297, 4524, 2015)",0.6032102704048157
"(1568, 3156, 2462)",0.6032102704048157
"(3075, 385, 1579, 567)",0.6032099723815918
"(128, 1446, 4415)",0.603209376335144
"(128, 1953, 1446, 1801, 1963, 4363)",0.6032092571258545
"(1953, 4473, 1933, 1974)",0.6032089591026306
"(4624, 1578, 1606)",0.6032078862190247
"(4338, 1844, 1382, 1383)",0.6032077074050903
"(1426, 739, 3078)",0.6032071709632874
"(128, 4373, 1963, 1933)",0.6032071113586426
"(2057, 2013, 4350)",0.6032071113586426
"(386, 4324, 575)",0.6032068729400635
"(128, 4417, 1446, 1801, 1390)",0.6032068133354187
"(2972, 1596, 2052, 1743)",0.6032063364982605
"(3144, 1201, 1329)",0.6032063364982605
"(1825, 1835, 4420, 1833)",0.6032062768936157
"(1241, 5036, 1836)",0.6032058000564575
"(128, 1446, 1801, 1963, 3519)",0.6032055020332336
"(1496, 3085, 2374)",0.6032054424285889
"(25, 1837, 3766)",0.6032053828239441
"(1801, 1953, 3903, 1703)",0.6032044887542725
"(1800, 4427, 1836)",0.6032044291496277
"(2025, 2275, 2718, 2959)",0.6032043695449829
"(1800, 1836, 1837, 25, 4410)",0.6032034158706665
"(1800, 4353, 1836, 101)",0.6032033562660217
"(1499, 4485, 54)",0.6032031178474426
"(2017, 1588, 5549)",0.6032031178474426
"(4688, 2267, 54)",0.6032030582427979
"(2440, 574, 4614)",0.603202760219574
"(3904, 1825, 2718)",0.6032025218009949
"(568, 141, 4232)",0.6032024025917053
"(4103, 2071, 1471)",0.6032021641731262
"(1800, 1953, 3198, 1703)",0.6032020449638367
"(4588, 2140, 1471)",0.6032015681266785
"(137, 3075, 1383)",0.6032013893127441
"(4554, 1578, 309)",0.6032013893127441
"(498, 739, 4695)",0.6032010316848755
"(2009, 3085, 54)",0.6032006740570068
"(2290, 4243, 2188)",0.6032006144523621
"(3118, 1709, 2598)",0.6032006144523621
"(2832, 92, 2582)",0.6032005548477173
"(2057, 2298, 4370)",0.6032002568244934
"(1386, 4291, 1837)",0.6032001376152039
"(2709, 1470, 2775)",0.6032001376152039
"(2161, 3076, 1383)",0.6031997203826904
"(128, 1953, 3271, 1801, 1933)",0.6031994819641113
"(25, 2028, 4324)",0.6031990051269531
"(128, 1953, 2275, 3439)",0.6031983494758606
"(2161, 25, 4243)",0.6031980514526367
"(2465, 2582, 2775)",0.6031980514526367
"(1809, 4410, 567)",0.6031979918479919
"(1800, 498, 1836, 3021)",0.6031976938247681
"(1382, 1386, 4523, 1809, 25)",0.6031975746154785
"(25, 3204, 1383)",0.6031970977783203
"(89, 1067, 2718, 3903)",0.603196918964386
"(1970, 2582, 2775)",0.6031968593597412
"(4103, 1836, 1382, 2140)",0.6031965017318726
"(753, 2561, 3166)",0.6031964421272278
"(3212, 660, 2454)",0.6031956672668457
"(3200, 1386, 1469, 1382)",0.6031956076622009
"(1929, 1317, 5423)",0.603195309638977
"(1800, 1844, 3815)",0.6031950116157532
"(1953, 1836, 1469, 4103)",0.6031942963600159
"(3265, 1650, 933, 414)",0.6031940579414368
"(3200, 933, 414)",0.6031937599182129
"(4545, 2338, 2434)",0.6031931638717651
"(2297, 1844, 4029)",0.6031930446624756
"(1800, 4338, 1836, 1383)",0.603192925453186
"(1520, 3085, 2159)",0.6031920909881592
"(1800, 4451, 2262)",0.6031920909881592
"(3200, 2297, 1210)",0.6031918525695801
"(3560, 2140, 1382)",0.6031914949417114
"(35, 1684, 3054)",0.6031914949417114
"(128, 4417, 1890)",0.6031913757324219
"(680, 1782, 2972, 1558)",0.6031911969184875
"(89, 2275, 2956, 2718)",0.6031908988952637
"(3200, 1386, 1229)",0.6031904816627502
"(361, 2618, 3085)",0.6031904220581055
"(5203, 2028, 1071)",0.6031901836395264
"(1288, 1512, 3042)",0.6031895875930786
"(568, 2495, 3200, 567)",0.6031894683837891
"(3408, 2395, 182)",0.6031894683837891
"(5282, 1294, 1463)",0.6031891107559204
"(1382, 1800, 1836, 4338, 2071)",0.6031888127326965
"(5032, 1809, 567)",0.6031886339187622
"(1491, 4677, 54)",0.603188157081604
"(540, 2374, 5079)",0.6031878590583801
"(1600, 4554, 1383)",0.6031877994537354
"(770, 2998, 2734)",0.6031876802444458
"(2057, 4522, 2473)",0.603187620639801
"(1512, 2473, 3212)",0.6031875610351562
"(1578, 4404, 2351, 1471)",0.6031873822212219
"(1288, 4205, 1463)",0.603186845779419
"(5241, 1682, 1535)",0.6031866073608398
"(1809, 4622, 575)",0.6031864285469055
"(1836, 4454, 1247)",0.6031864285469055
"(1574, 3043, 46)",0.6031859517097473
"(1226, 141, 3815)",0.603185772895813
"(2298, 4350, 1974)",0.6031854748725891
"(3118, 1980, 1270)",0.603184700012207
"(1960, 3085, 2159)",0.603184700012207
"(128, 1953, 1963, 1933, 2808)",0.6031844615936279
"(1800, 4546, 2358)",0.6031844615936279
"(1809, 4729, 1799)",0.6031844019889832
"(3075, 1837, 1799)",0.603183925151825
"(1801, 1953, 4372, 1703)",0.6031836271286011
"(3075, 574, 1383)",0.6031835675239563
"(2009, 2953, 54)",0.6031829714775085
"(160, 4545, 1939)",0.603182852268219
"(1800, 4381, 1703)",0.6031823754310608
"(73, 2775, 1870, 1519)",0.6031822562217712
"(1800, 4000, 1703)",0.6031821370124817
"(1800, 1386, 4770, 1382)",0.6031820178031921
"(667, 1508, 2981)",0.6031819581985474
"(1378, 5091, 1351)",0.6031818389892578
"(4546, 1844, 1382)",0.6031812429428101
"(568, 1577, 4169)",0.6031810641288757
"(3536, 2090, 2483)",0.603181004524231
"(2475, 4243, 2446)",0.6031808853149414
"(2946, 2438, 423)",0.6031808257102966
"(4545, 1347, 2534, 1351)",0.6031807065010071
"(3815, 1799, 127)",0.603180468082428
"(379, 3085, 54)",0.6031803488731384
"(2178, 2668, 4197)",0.6031802892684937
"(1512, 2057, 2185, 3212)",0.6031802892684937
"(1968, 2953, 1566)",0.6031802296638489
"(3200, 2057, 1212)",0.6031799912452698
"(2297, 4418, 575)",0.6031793355941772
"(1616, 1426, 4483)",0.6031791567802429
"(1377, 3682, 1413, 1335)",0.6031789779663086
"(296, 2201, 4708)",0.6031789183616638
"(385, 3076, 567)",0.6031784415245056
"(128, 1953, 2722, 2956)",0.6031781435012817
"(2161, 2298, 3519)",0.6031781435012817
"(3200, 409, 597)",0.6031778454780579
"(1968, 3656, 1829)",0.6031777858734131
"(2140, 4446, 2351)",0.6031773686408997
"(1578, 4404, 2422)",0.6031773090362549
"(2464, 1490, 3063)",0.6031773090362549
"(89, 1953, 3766)",0.6031770706176758
"(4697, 498, 739)",0.6031758785247803
"(1512, 4430, 1710)",0.6031755208969116
"(3075, 574, 1815)",0.603175163269043
"(4377, 2122, 493)",0.6031749248504639
"(3512, 1473, 2227)",0.6031749248504639
"(1446, 4330, 1963, 1933, 1390)",0.6031748056411743
"(128, 1953, 3200, 1446, 1963)",0.6031745672225952
"(544, 4177, 1837)",0.6031744480133057
"(2775, 1494, 1359)",0.6031743884086609
"(2297, 2475, 5145)",0.6031742095947266
"(1837, 251, 253, 4103)",0.6031741499900818
"(3203, 1067, 2443)",0.6031739711761475
"(3075, 309, 254)",0.6031737327575684
"(1811, 1611, 4404)",0.6031730771064758
"(2161, 3190, 1383)",0.6031725406646729
"(3654, 1490, 2582)",0.6031724214553833
"(3017, 267, 1990)",0.6031723022460938
"(1800, 2057, 4549)",0.603172242641449
"(4599, 54, 2591)",0.603172242641449
"(1800, 1953, 3021, 1703)",0.603172242641449
"(1529, 2123, 5446)",0.6031721830368042
"(1809, 2202, 4426)",0.6031720638275146
"(1481, 1893, 4886)",0.6031718850135803
"(1425, 3698, 2302)",0.603171706199646
"(2441, 2446, 3079)",0.603171706199646
"(1386, 4349, 1799)",0.6031716465950012
"(2953, 1490, 1478)",0.6031709909439087
"(4329, 2298, 493)",0.6031708121299744
"(1825, 2122, 3172, 533)",0.6031703352928162
